"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Other"
"04-17-2024 00:00","1713312003","0.915","0.075","0.01"
"05-17-2024 00:00","1715904003","0.915","0.075","0.0105"
"06-16-2024 00:00","1718496004","0.915","0.075","0.0105"
"07-16-2024 00:00","1721088002","0.935","0.065","0.0075"
"08-15-2024 00:00","1723680002","0.967","0.0325","0.0035"
"09-14-2024 00:00","1726272002","0.9675","0.03","0.0035"
"10-14-2024 00:00","1728864002","0.9765","0.013","0.003"
"11-04-2024 05:28","1730698082","0.9745","0.025","0.0045"
