"Date (UTC)","Timestamp (UTC)","Kamala Harris","Donald Trump","Other"
"04-17-2024 00:00","1713312003","0.905","0.075","0.0095"
"05-17-2024 00:00","1715904003","0.925","0.065","0.02"
"06-16-2024 00:00","1718496004","0.925","0.055","0.0145"
"07-16-2024 00:00","1721088002","0.958","0.0515","0.0035"
"08-15-2024 00:00","1723680002","0.969","0.029","0.0025"
"09-14-2024 00:00","1726272002","0.9805","0.017","0.004"
"10-14-2024 00:00","1728864002","0.9805","0.008","0.0035"
"11-04-2024 06:07","1730700422","0.988","0.0115","0.0015"
