"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Other"
"04-17-2024 00:00","1713312003","0.875","0.115","0.0085"
"05-17-2024 00:00","1715904003","0.895","0.105","0.01"
"06-16-2024 00:00","1718496004","0.89","0.105","0.011"
"07-16-2024 00:00","1721088002","0.905","0.095","0.007"
"08-15-2024 00:00","1723680002","0.875","0.12","0.0025"
"09-14-2024 00:00","1726272002","0.87","0.125","0.0015"
"10-14-2024 00:00","1728864002","0.905","0.095","0.0015"
"11-04-2024 05:45","1730699103","0.915","0.08","0.0005"
