"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Other"
"04-17-2024 00:00","1713312003","0.905","0.075","0.011"
"05-17-2024 00:00","1715904003","0.915","0.065","0.0115"
"06-16-2024 00:00","1718496004","0.925","0.055","0.013"
"07-16-2024 00:00","1721088002","0.945","0.045","0.011"
"08-15-2024 00:00","1723680002","0.968","0.0255","0.0055"
"09-14-2024 00:00","1726272002","0.983","0.0105","0.0025"
"10-14-2024 00:00","1728864002","0.9915","0.0065","0.0025"
"11-04-2024 05:39","1730698742","0.99","0.0075","0.0035"
