"Date (UTC)","Timestamp (UTC)","Kamala Harris","Donald Trump","Other"
"04-17-2024 00:00","1713312003","0.905","0.075","0.0115"
"05-17-2024 00:00","1715904003","0.915","0.065","0.0115"
"06-16-2024 00:00","1718496004","0.915","0.055","0.01"
"07-16-2024 00:00","1721088002","0.95","0.039","0.009"
"08-15-2024 00:00","1723680002","0.9635","0.0305","0.0065"
"09-14-2024 00:00","1726272002","0.974","0.022","0.004"
"10-14-2024 00:00","1728864002","0.9845","0.011","0.002"
"11-04-2024 06:36","1730702162","0.986","0.0135","0.0015"
