"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Other"
"04-17-2024 00:00","1713312003","0.905","0.065","0.0115"
"05-17-2024 00:00","1715904003","0.915","0.06","0.021"
"06-16-2024 00:00","1718496004","0.915","0.055","0.0205"
"07-16-2024 00:00","1721088002","0.945","0.026","0.0145"
"08-15-2024 00:00","1723680002","0.9685","0.015","0.016"
"09-14-2024 00:00","1726272002","0.9805","0.014","0.002"
"10-14-2024 00:00","1728864002","0.9875","0.01","0.002"
"11-04-2024 05:51","1730699462","0.99","0.008","0.003"
