"Date (UTC)","Timestamp (UTC)","Kamala Harris","Donald Trump","Other"
"04-17-2024 00:00","1713312003","0.885","0.105","0.011"
"05-17-2024 00:00","1715904003","0.895","0.085","0.0105"
"06-16-2024 00:00","1718496004","0.825","0.16","0.01"
"07-16-2024 00:00","1721088002","0.61","0.39","0.0045"
"08-15-2024 00:00","1723680002","0.875","0.125","0.0045"
"09-14-2024 00:00","1726272002","0.895","0.105","0.003"
"10-14-2024 00:00","1728864002","0.875","0.12","0.002"
"11-04-2024 05:30","1730698202","0.91","0.09","0.0015"
