"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Other"
"04-17-2024 00:00","1713312003","0.91","0.075","0.01"
"05-17-2024 00:00","1715904003","0.915","0.065","0.0095"
"06-16-2024 00:00","1718496004","0.915","0.065","0.0095"
"07-16-2024 00:00","1721088002","0.945","0.055","0.005"
"08-15-2024 00:00","1723680002","0.967","0.033","0.0045"
"09-14-2024 00:00","1726272002","0.975","0.023","0.0025"
"10-14-2024 00:00","1728864002","0.9835","0.0145","0.0025"
"11-04-2024 06:10","1730700602","0.9835","0.0165","0.0035"
