"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Other"
"03-18-2024 00:00","1710720003","0.555","0.445","0.0065"
"04-17-2024 00:00","1713312003","0.495","0.475","0.008"
"05-17-2024 00:00","1715904003","0.565","0.42","0.0185"
"06-16-2024 00:00","1718496004","0.595","0.38","0.013"
"07-16-2024 00:00","1721088002","0.755","0.22","0.0035"
"08-15-2024 00:00","1723680002","0.505","0.495","0.0035"
"09-14-2024 00:00","1726272002","0.605","0.395","0.0015"
"10-14-2024 00:00","1728864002","0.665","0.335","0.002"
"11-04-2024 05:19","1730697542","0.755","0.25","0.0005"
