"Date (UTC)","Timestamp (UTC)","Kamala Harris","Donald Trump","Other"
"04-17-2024 00:00","1713312003","0.91","0.085","0.009"
"05-17-2024 00:00","1715904003","0.915","0.075","0.0095"
"06-16-2024 00:00","1718496004","0.865","0.13","0.0085"
"07-16-2024 00:00","1721088002","0.805","0.19","0.007"
"08-15-2024 00:00","1723680002","0.945","0.055","0.0025"
"09-14-2024 00:00","1726272002","0.9645","0.036","0.0015"
"10-14-2024 00:00","1728864002","0.966","0.0325","0.0015"
"11-04-2024 05:35","1730698503","0.9655","0.0345","0.0005"
