"Date (UTC)","Timestamp (UTC)","Kamala Harris","Donald Trump","Other"
"04-17-2024 00:00","1713312003","0.905","0.08","0.011"
"05-17-2024 00:00","1715904003","0.905","0.075","0.011"
"06-16-2024 00:00","1718496004","0.905","0.075","0.011"
"07-16-2024 00:00","1721088002","0.845","0.15","0.006"
"08-15-2024 00:00","1723680002","0.95","0.044","0.0035"
"09-14-2024 00:00","1726272002","0.965","0.033","0.002"
"10-14-2024 00:00","1728864002","0.9575","0.0425","0.0015"
"11-04-2024 05:21","1730697662","0.969","0.025","0.0025"
